Sentence,Word,POS,TAG
82,55,NUM,O
82,minutes,NOUN,O
84,brownlee,PROPN,O
84,argues,VERB,O
84,opposition,NOUN,BR
84,or,CCONJ,IR
84,maybe,ADV,IR
84,disobedience,NOUN,O
84,can,AUX,O
84,be,AUX,O
84,justified,VERB,O
84,toward,ADP,O
84,what,PRON,O
84,institutions,NOUN,O
85,building,VERB,O
85,printing,NOUN,O
85,is,AUX,O
85,being,AUX,BR
85,researched,VERB,IR
85,or,CCONJ,IR
85,rather,ADV,IR
85,making,VERB,O
85,it,PRON,O
85,possible,ADJ,O
85,to,PART,O
85,flexibly,ADV,O
85,construct,VERB,O
85,small,ADJ,O
85,commercial,ADJ,O
85,buildings,NOUN,O
85,and,CCONJ,O
85,private,ADJ,O
85,habitations,NOUN,O
85,in,ADP,O
85,what,DET,O
85,amount,NOUN,O
85,of,ADP,O
85,time,NOUN,O
86,the,DET,O
86,rhine,NOUN,O
86,joins,VERB,BR
86,no,PRON,IR
86,um,INTJ,IR
86,forms,VERB,O
86,the,DET,O
86,border,NOUN,O
86,between,ADP,O
86,liechtenstein,PROPN,BR
86,no,DET,IR
86,um,INTJ,IR
86,austria,PROPN,O
86,and,CCONJ,O
86,what,PRON,O
86,other,ADJ,O
86,country,NOUN,O
87,what,PRON,O
87,provides,VERB,O
87,respiratory,ADJ,BR
87,tract,NOUN,IR
87,secrete,NOUN,IR
87,antimicrobial,ADJ,IR
87,peptides,NOUN,IR
87,no,DET,IR
87,um,INTJ,IR
87,chemical,NOUN,O
87,protection,NOUN,O
87,to,ADP,O
87,pathogens,NOUN,O
88,what,PRON,BR
88,was,AUX,IR
88,er,INTJ,IR
88,when,SCONJ,O
88,was,AUX,O
88,ziaulhaq,PROPN,O
88,born,VERB,O
89,which,DET,O
89,timeline,NOUN,O
89,is,AUX,O
89,further,ADV,O
89,expanded,VERB,O
89,in,ADP,O
89,the,DET,O
89,second,ADJ,BR
89,scale,NOUN,IR
89,or,CCONJ,IR
89,make,VERB,IR
89,that,SCONJ,IR
89,the,DET,IR
89,fourth,ADJ,O
89,scale,NOUN,O
90,what,DET,O
90,network,NOUN,O
90,was,AUX,O
90,directed,VERB,BR
90,no,PRON,IR
90,designed,VERB,O
90,by,ADP,O
90,the,DET,O
90,french,PROPN,O
93,what,DET,O
93,type,NOUN,BR
93,of,ADP,IR
93,rates,NOUN,IR
93,uh,INTJ,IR
93,no,INTJ,IR
93,actually,ADV,IR
93,i,PRON,IR
93,want,VERB,IR
93,to,PART,IR
93,ask,VERB,IR
93,what,PRON,IR
93,decreases,VERB,O
93,with,ADP,O
93,the,DET,O
93,increase,NOUN,O
93,of,ADP,O
93,income,NOUN,O
93,inequality,NOUN,O
94,what,PRON,BR
94,was,AUX,IR
94,or,CCONJ,IR
94,make,VERB,IR
94,that,PRON,IR
94,who,PRON,O
94,was,AUX,O
94,made,VERB,O
94,rich,ADJ,O
94,and,CCONJ,O
94,prosperous,ADJ,O
94,prior,ADV,O
94,to,ADP,O
94,world,NOUN,O
94,war,NOUN,O
94,i,PRON,BR
95,colonialism,NOUN,BR
95,is,AUX,IR
95,no,DET,IR
95,imperialism,NOUN,O
95,is,AUX,O
95,confused,VERB,O
95,with,ADP,O
95,what,PRON,O
95,other,ADJ,O
95,term,NOUN,O
96,which,PRON,BR
96,or,CCONJ,IR
96,no,DET,IR
96,make,VERB,IR
96,that,SCONJ,IR
96,what,PRON,O
96,animal,NOUN,O
96,sometimes,ADV,O
96,swims,VERB,O
96,in,ADP,O
96,the,DET,O
96,rhine,NOUN,O
97,which,DET,O
97,organization,NOUN,O
97,covers,VERB,O
97,the,DET,O
97,cost,NOUN,O
97,of,ADP,O
97,the,DET,O
97,primeminister,NOUN,BR
97,sorry,ADJ,IR
97,i,PRON,IR
97,mean,VERB,IR
97,president,NOUN,O
97,of,ADP,O
97,the,DET,O
97,ipcc,NOUN,O
98,secular,ADJ,O
98,arab,ADJ,O
98,nationalism,NOUN,O
98,was,AUX,O
98,blamed,VERB,O
98,for,ADP,O
98,both,CCONJ,O
98,the,DET,O
98,defeat,NOUN,BR
98,of,ADP,IR
98,arab,ADJ,IR
98,troops,NOUN,IR
98,as,ADV,IR
98,well,ADV,IR
98,as,ADP,IR
98,what,DET,IR
98,type,NOUN,IR
98,of,ADP,IR
98,stagnation,NOUN,IR
98,no,PRON,IR
98,sorry,ADJ,IR
98,secular,ADJ,IR
98,arab,ADJ,IR
98,nationalism,NOUN,IR
98,blamed,VERB,IR
98,for,ADP,IR
98,in,ADP,IR
98,addition,NOUN,IR
98,to,ADP,IR
98,its,PRON,IR
98,success,NOUN,O
99,when,SCONJ,O
99,did,AUX,O
99,the,DET,O
99,roman,ADJ,O
99,empire,NOUN,O
99,accept,VERB,BR
99,as,ADP,IR
99,her,PRON,IR
99,germanic,ADJ,IR
99,frontier,NOUN,IR
99,the,DET,IR
99,waterboundary,NOUN,IR
99,of,ADP,IR
99,the,DET,IR
99,rhine,NOUN,IR
99,make,VERB,IR
99,that,SCONJ,IR
99,fallfall,PROPN,IR
100,what,DET,O
100,type,NOUN,O
100,of,ADP,O
100,math,NOUN,O
100,was,AUX,O
100,advanced,ADJ,BR
100,during,ADP,IR
100,the,DET,IR
100,yuan,NOUN,IR
100,no,INTJ,IR
100,sorry,ADJ,IR
100,which,DET,IR
100,type,NOUN,IR
100,wasnt,AUX,IR
100,advanced,PART,IR
100,during,ADJ,IR
100,the,ADP,IR
100,yuan,DET,IR
101,when,SCONJ,BR
101,was,AUX,IR
101,no,ADV,IR
101,how,SCONJ,O
101,many,ADJ,O
101,years,NOUN,O
101,could,AUX,O
101,separate,VERB,O
101,outbreaks,NOUN,O
101,of,ADP,O
101,the,DET,O
101,black,ADJ,O
101,death,NOUN,O
102,what,PRON,O
102,the,DET,O
102,marginal,ADJ,O
102,luxury,NOUN,BR
102,sorry,ADJ,IR
102,utility,NOUN,O
102,of,ADP,O
102,wealth,NOUN,O
102,per,ADP,O
102,income,NOUN,O
102,per,ADP,O
102,person,NOUN,O
102,do,VERB,O
102,as,SCONJ,O
102,that,DET,O
102,person,NOUN,O
102,becomes,VERB,O
102,poorer,ADJ,O
103,what,PRON,O
103,troops,NOUN,O
103,attacked,VERB,O
103,fort,PROPN,O
103,william,PROPN,O
103,henry,PROPN,O
103,in,ADP,O
103,early,ADJ,O
103,1757,NUM,BR
103,sorry,ADJ,IR
103,1775,NUM,O
104,what,PRON,O
104,was,AUX,BR
104,or,CCONJ,IR
104,what,PRON,IR
104,declined,VERB,O
104,when,SCONJ,O
104,arab,ADJ,O
104,nationalism,NOUN,O
104,suffered,VERB,O
105,how,SCONJ,BR
105,many,ADJ,IR
105,er,INTJ,IR
105,what,PRON,O
105,techniques,NOUN,O
105,did,AUX,O
105,chinese,ADJ,O
105,medicine,NOUN,O
105,include,VERB,O
106,what,PRON,O
106,is,AUX,BR
106,the,DET,IR
106,system,NOUN,IR
106,um,INTJ,IR
106,mechanisms,NOUN,O
106,do,AUX,O
106,many,ADJ,O
106,species,NOUN,O
106,not,PART,O
106,utilize,VERB,O
107,what,PRON,O
107,is,AUX,O
107,the,DET,O
107,most,ADV,O
107,distinctive,ADJ,O
107,feature,NOUN,O
107,of,ADP,O
107,cnidarian,ADJ,BR
107,er,INTJ,IR
107,sorry,ADJ,IR
107,ctenophora,PROPN,O
108,when,SCONJ,O
108,did,AUX,O
108,the,DET,O
108,song,NOUN,BR
108,dynasty,NOUN,IR
108,begin,VERB,IR
108,oh,INTJ,IR
108,no,INTJ,IR
108,the,DET,IR
108,jin,PROPN,O
108,dynasty,PROPN,O
108,actually,ADV,BR
108,when,SCONJ,IR
108,did,AUX,IR
108,it,PRON,IR
108,begin,VERB,O
109,what,PRON,O
109,does,AUX,O
109,the,DET,O
109,wg,PROPN,O
109,i,PRON,O
109,summary,VERB,O
109,for,ADP,O
109,policymakers,NOUN,O
109,report,NOUN,O
109,say,VERB,O
109,increased,VERB,BR
109,greenhouse,NOUN,IR
109,gases,NOUN,IR
109,cause,VERB,IR
109,or,CCONJ,IR
109,rather,ADV,IR
109,human,ADJ,O
109,activities,NOUN,O
109,are,AUX,O
109,doing,VERB,O
109,to,PART,O
109,greenhouse,NOUN,O
109,gases,NOUN,O
110,how,SCONJ,BR
110,did,VERB,IR
110,no,NOUN,IR
110,where,SCONJ,O
110,did,AUX,O
110,charles,PROPN,O
110,de,X,O
110,gaulle,PROPN,O
110,and,CCONJ,O
110,the,DET,O
110,free,ADJ,O
110,english,PROPN,O
110,run,NOUN,O
110,operations,NOUN,O
110,during,ADP,O
110,world,PROPN,O
110,war,PROPN,O
110,2,NUM,O
111,what,DET,O
111,kind,NOUN,O
111,of,ADP,O
111,focus,NOUN,O
111,has,AUX,O
111,the,DET,O
111,ethical,ADJ,O
111,reasoning,NOUN,O
111,program,NOUN,O
111,had,AUX,O
111,since,SCONJ,O
111,2008,NUM,BR
111,wait,VERB,IR
111,uh,INTJ,IR
111,2007,NUM,O
113,what,DET,O
113,kind,NOUN,O
113,of,ADP,O
113,measurements,NOUN,O
113,describe,VERB,BR
113,the,DET,IR
113,proportionality,NOUN,IR
113,of,ADP,IR
113,acceleration,NOUN,IR
113,force,NOUN,IR
113,to,ADP,IR
113,mass,NOUN,IR
113,make,VERB,IR
113,that,PRON,IR
113,define,VERB,O
113,accelerlations,NOUN,O
114,which,PRON,O
114,organizational,ADJ,BR
114,structure,NOUN,IR
114,remained,VERB,IR
114,no,DET,IR
114,just,ADV,IR
114,two,NUM,O
114,codes,NOUN,O
114,were,AUX,O
114,the,DET,O
114,roles,NOUN,O
114,of,ADP,O
114,pharmacists,NOUN,O
114,destroyed,VERB,O
115,how,SCONJ,O
115,much,ADJ,BR
115,or,CCONJ,IR
115,uh,INTJ,IR
115,how,SCONJ,IR
115,many,ADJ,O
115,more,ADJ,O
115,flows,NOUN,O
115,carry,VERB,O
115,insignificant,ADJ,O
115,amounts,NOUN,O
115,of,ADP,O
115,water,NOUN,O
116,what,PRON,O
116,chambers,NOUN,BR
116,sorry,ADJ,IR
116,i,PRON,IR
116,mean,VERB,IR
116,members,NOUN,O
116,typically,ADV,O
116,open,VERB,O
116,debates,NOUN,O
117,why,SCONJ,O
117,is,AUX,O
117,there,PRON,O
117,not,PART,O
117,a,DET,O
117,push,NOUN,O
117,for,SCONJ,O
117,the,DET,O
117,us,PROPN,O
117,to,PART,O
117,reduce,VERB,O
117,prescription,NOUN,BR
117,no,DET,IR
117,consumer,NOUN,O
117,drug,NOUN,O
117,costs,NOUN,O
118,when,SCONJ,O
118,did,AUX,O
118,austria,PROPN,BR
118,uh,INTJ,IR
118,nevermind,INTJ,IR
118,uh,INTJ,IR
118,england,PROPN,O
118,formally,ADV,O
118,end,VERB,O
118,war,NOUN,O
118,on,ADP,O
118,france,PROPN,O
119,what,PRON,O
119,is,AUX,O
119,the,DET,O
119,dutch,ADJ,BR
119,rather,ADV,IR
119,french,ADJ,O
119,name,NOUN,O
119,for,ADP,O
119,the,DET,O
119,rhine,NOUN,O
120,how,SCONJ,BR
120,is,AUX,IR
120,or,CCONJ,IR
120,no,INTJ,IR
120,rather,ADV,IR
120,what,PRON,O
120,is,AUX,O
120,malum,NOUN,O
120,in,ADP,O
120,se,X,O
120,considerations,NOUN,O
121,what,PRON,O
121,are,AUX,O
121,the,DET,O
121,over,ADV,O
121,118,NUM,O
121,clubs,NOUN,O
121,run,VERB,O
121,by,ADP,O
121,religious,ADJ,BR
121,groups,NOUN,IR
121,no,DET,IR
121,students,NOUN,O
121,at,ADP,O
121,the,DET,O
121,u,PROPN,O
121,of,ADP,O
121,c,PROPN,O
121,called,VERB,O
121,collectively,ADV,O
122,what,DET,O
122,degree,NOUN,BR
122,uh,INTJ,IR
122,what,DET,IR
122,fields,NOUN,O
122,have,AUX,O
122,lost,VERB,O
122,influence,NOUN,O
122,over,ADP,O
122,pharmacy,NOUN,O
122,in,ADP,O
122,the,DET,O
122,united,PROPN,O
122,states,PROPN,O
123,what,PRON,O
123,is,AUX,O
123,the,DET,O
123,maximum,ADJ,O
123,distance,NOUN,O
123,between,ADP,O
123,a,DET,O
123,patients,NOUN,O
123,home,ADV,O
123,and,CCONJ,O
123,the,DET,O
123,nearest,ADJ,O
123,pharmacy,NOUN,O
123,that,PRON,O
123,permits,VERB,BR
123,umm,INTJ,IR
123,rather,ADV,IR
123,allows,VERB,O
123,a,DET,O
123,physician,NOUN,O
123,in,ADP,O
123,austria,PROPN,O
123,to,PART,O
123,give,VERB,O
123,out,ADP,O
123,medicine,NOUN,O
124,how,SCONJ,BR
124,was,AUX,IR
124,no,PRON,IR
124,what,PRON,O
124,is,AUX,O
124,the,DET,O
124,confusion,NOUN,O
124,of,ADP,O
124,the,DET,O
124,french,ADJ,O
124,and,CCONJ,O
124,indian,PROPN,O
124,war,PROPN,O
125,what,PRON,BR
125,are,AUX,IR
125,ctenophores,NOUN,IR
125,and,CCONJ,IR
125,cnidarians,NOUN,IR
125,classified,VERB,IR
125,as,ADP,IR
125,no,DET,IR
125,change,NOUN,IR
125,that,PRON,IR
125,to,ADP,IR
125,where,SCONJ,O
125,does,AUX,O
125,the,DET,O
125,jellylike,ADJ,O
125,layer,NOUN,O
125,come,VERB,O
125,from,ADP,O
125,in,ADP,O
125,complex,ADJ,O
125,animals,NOUN,O
126,how,SCONJ,BR
126,do,VERB,IR
126,or,CCONJ,IR
126,no,INTJ,IR
126,rather,ADV,IR
126,what,PRON,O
126,do,AUX,O
126,public,ADJ,O
126,schools,NOUN,O
126,operate,VERB,O
126,outside,ADV,O
126,of,ADP,O
126,in,ADP,O
126,germany,PROPN,O
127,when,SCONJ,BR
127,do,AUX,IR
127,scratch,VERB,IR
127,that,SCONJ,IR
127,what,PRON,O
127,do,AUX,O
127,mesoglea,NOUN,O
127,adapt,VERB,O
127,to,ADP,O
127,when,SCONJ,O
127,relying,VERB,O
127,on,ADP,O
127,brackish,ADJ,O
127,water,NOUN,O
128,name,VERB,BR
128,the,DET,IR
128,cytokines,NOUN,IR
128,responsible,ADJ,IR
128,for,ADP,IR
128,communication,NOUN,IR
128,between,ADP,IR
128,red,ADJ,IR
128,no,PRON,IR
128,rather,ADV,IR
128,white,ADJ,IR
128,blood,NOUN,IR
128,cells,NOUN,IR
129,what,PRON,O
129,are,AUX,O
129,analog,NOUN,O
129,models,NOUN,O
129,often,ADV,O
129,considered,VERB,O
129,as,ADP,O
129,compared,VERB,O
129,to,ADP,O
129,horizontal,ADJ,BR
129,layers,NOUN,IR
129,of,ADP,IR
129,sand,NOUN,IR
129,no,ADV,IR
129,sorry,ADJ,IR
129,of,ADP,IR
129,orogenic,ADJ,O
129,wedges,NOUN,O
130,what,PRON,O
130,does,AUX,O
130,cilia,NOUN,BR
130,mean,VERB,IR
130,in,ADP,IR
130,greek,PROPN,IR
130,no,DET,IR
130,ctenophore,ADV,O
132,the,DET,BR
132,needs,NOUN,IR
132,of,ADP,IR
132,who,PRON,IR
132,will,AUX,IR
132,the,DET,IR
132,growth,NOUN,IR
132,in,ADP,IR
132,pharmacy,NOUN,IR
132,informatics,NOUN,IR
132,meet,VERB,IR
133,25,NUM,BR
133,hold,NOUN,IR
133,on,ADP,IR
133,28,NUM,O
133,is,AUX,O
133,the,DET,O
133,minimum,ADJ,O
133,size,NOUN,O
133,of,ADP,O
133,what,PRON,O
134,what,DET,O
134,feature,NOUN,BR
134,performs,VERB,IR
134,no,INTJ,IR
134,no,ADV,IR
134,sorry,ADJ,IR
134,what,PRON,IR
134,patrols,VERB,O
134,the,DET,O
134,body,NOUN,O
134,looking,VERB,O
134,for,ADP,O
134,phagocytes,NOUN,O
135,who,PRON,O
135,devised,VERB,BR
135,oh,INTJ,IR
135,no,DET,IR
135,lead,NOUN,O
135,the,DET,O
135,school,NOUN,O
135,back,ADV,O
135,to,ADP,O
135,leading,VERB,O
135,research,NOUN,O
135,institution,NOUN,O
135,in,ADP,O
135,20th,ADJ,BR
135,century,NOUN,IR
136,what,DET,O
136,types,NOUN,O
136,of,ADP,O
136,treatment,NOUN,BR
136,oops,NOUN,IR
136,no,INTJ,IR
136,make,VERB,IR
136,that,SCONJ,IR
136,what,DET,IR
136,medications,NOUN,O
136,carried,VERB,BR
136,by,ADP,IR
136,specialty,NOUN,IR
136,pharmacies,NOUN,IR
137,which,PRON,BR
137,or,CCONJ,IR
137,no,DET,IR
137,make,VERB,IR
137,that,SCONJ,IR
137,what,DET,O
137,relationship,NOUN,O
137,do,AUX,O
137,finance,NOUN,O
137,initiatives,NOUN,O
137,involve,VERB,O
138,which,PRON,BR
138,is,AUX,IR
138,the,DET,IR
138,no,INTJ,IR
138,rather,ADV,IR
138,what,PRON,O
138,is,AUX,O
138,the,DET,O
138,name,NOUN,O
138,of,ADP,O
138,the,DET,O
138,american,PROPN,O
138,writer,PROPN,O
138,and,CCONJ,O
138,satirist,NOUN,O
138,who,PRON,O
138,is,AUX,O
138,also,ADV,O
138,a,DET,O
138,university,NOUN,O
138,alumni,NOUN,O
139,who,PRON,O
139,does,VERB,O
139,thebes,NOUN,BR
139,actually,ADV,IR
139,no,PRON,IR
139,who,PRON,IR
139,does,VERB,IR
139,sophocles,NOUN,O
139,defy,VERB,O
140,what,DET,O
140,fluids,NOUN,O
140,are,AUX,O
140,pathogens,NOUN,BR
140,wait,VERB,IR
140,no,DET,IR
140,enzymes,NOUN,O
140,found,VERB,BR
140,in,ADP,IR
140,no,PRON,IR
140,not,PART,O
141,how,SCONJ,BR
141,did,VERB,IR
141,colonialism,NOUN,IR
141,not,PART,IR
141,that,SCONJ,IR
141,i,PRON,IR
141,mean,VERB,IR
141,imperialism,NOUN,IR
141,expand,VERB,IR
141,and,CCONJ,IR
141,what,PRON,IR
141,was,AUX,IR
141,its,PRON,IR
141,transport,NOUN,IR
141,method,NOUN,IR
142,what,DET,O
142,issues,NOUN,O
142,were,AUX,O
142,not,PART,O
142,addressed,VERB,O
142,in,ADP,O
142,the,DET,O
142,treaty,NOUN,O
142,of,ADP,O
142,the,DET,BR
142,atlantic,PROPN,IR
142,oops,NOUN,IR
142,make,VERB,IR
142,the,DET,IR
142,the,DET,IR
142,treaty,NOUN,IR
142,of,ADP,IR
142,aixlachapelle,NOUN,O
143,there,PRON,O
143,were,VERB,O
143,many,ADJ,O
143,mongols,NOUN,O
143,with,ADP,O
143,what,PRON,O
143,social,ADJ,BR
143,power,NOUN,IR
143,no,INTJ,IR
143,no,INTJ,IR
143,dang,INTJ,IR
143,it,PRON,IR
143,expected,VERB,O
143,status,NOUN,O
144,what,DET,O
144,city,NOUN,BR
144,has,VERB,IR
144,districts,NOUN,IR
144,with,ADP,IR
144,no,DET,IR
144,powiat,NOUN,IR
144,entitlements,NOUN,IR
144,no,DET,IR
144,change,NOUN,IR
144,that,SCONJ,IR
144,to,ADP,IR
144,besides,SCONJ,IR
144,a,DET,IR
144,commune,NOUN,IR
144,what,PRON,IR
144,else,ADV,IR
144,does,VERB,O
144,a,DET,O
144,car,NOUN,O
144,have,VERB,O
145,when,SCONJ,BR
145,was,AUX,IR
145,um,INTJ,IR
145,what,PRON,O
145,rather,ADV,O
145,than,ADP,O
145,islamism,NOUN,O
145,requires,VERB,O
145,explanation,NOUN,O
146,what,PRON,BR
146,is,AUX,IR
146,one,NUM,IR
146,part,NOUN,IR
146,of,ADP,IR
146,how,SCONJ,O
146,long,ADV,O
146,was,AUX,O
146,it,PRON,O
146,clear,ADJ,O
146,how,SCONJ,O
146,nk,NOUN,O
146,cells,NOUN,O
146,recognized,VERB,O
146,tumors,NOUN,O
147,with,ADP,BR
147,common,ADJ,IR
147,er,INTJ,IR
147,what,PRON,O
147,continues,VERB,O
147,until,SCONJ,O
147,the,DET,O
147,building,NOUN,O
147,is,AUX,O
147,well,ADV,O
147,established,VERB,O
147,and,CCONJ,O
147,recognized,VERB,O
148,what,PRON,BR
148,was,AUX,IR
148,logstowns,ADJ,IR
148,response,NOUN,IR
148,i,PRON,IR
148,mean,VERB,IR
148,how,SCONJ,O
148,did,AUX,O
148,the,DET,BR
148,natives,NOUN,O
148,there,ADV,BR
148,take,VERB,IR
148,celerons,NOUN,IR
148,information,NOUN,IR
149,how,SCONJ,BR
149,do,VERB,IR
149,firms,NOUN,IR
149,or,CCONJ,IR
149,rather,ADV,IR
149,why,SCONJ,O
149,do,AUX,O
149,firms,NOUN,O
149,substitute,VERB,O
149,equipment,NOUN,O
149,for,ADP,O
149,workers,NOUN,O
150,how,SCONJ,BR
150,does,AUX,IR
150,no,PRON,IR
150,make,VERB,IR
150,that,PRON,IR
150,what,PRON,O
150,do,AUX,O
150,isolated,VERB,O
150,spaced,ADJ,O
150,out,ADP,O
150,graves,NOUN,O
150,of,ADP,O
150,plague,NOUN,O
150,victims,NOUN,O
150,indicate,VERB,O
151,when,SCONJ,O
151,did,AUX,O
151,hu,PROPN,BR
151,sihui,PROPN,IR
151,die,VERB,IR
151,no,DET,IR
151,wei,PROPN,O
151,yilin,PROPN,O
152,public,ADJ,O
152,bill,NOUN,O
152,committees,NOUN,O
152,developed,VERB,BR
152,no,PRON,IR
152,they,PRON,IR
152,have,AUX,O
152,been,AUX,O
152,set,VERB,O
152,up,ADP,O
152,to,PART,O
152,do,VERB,O
152,what,PRON,O
153,question,NOUN,BR
153,na,ADP,IR
154,where,SCONJ,BR
154,do,AUX,IR
154,or,CCONJ,IR
154,tell,VERB,IR
154,me,PRON,IR
154,which,DET,IR
154,group,NOUN,IR
154,do,VERB,IR
154,jellyfish,NOUN,O
154,and,CCONJ,O
154,sea,NOUN,O
154,anemones,NOUN,O
154,belong,VERB,O
154,to,ADP,O
155,what,DET,O
155,stature,NOUN,O
155,did,VERB,O
155,physicians,NOUN,BR
155,i,PRON,IR
155,mean,VERB,IR
155,pharmacists,NOUN,O
155,have,VERB,O
155,in,ADP,O
155,the,DET,O
155,preheian,ADJ,O
155,imperial,ADJ,O
155,court,NOUN,O
156,when,SCONJ,O
156,less,ADJ,O
156,workers,NOUN,O
156,are,AUX,O
156,required,VERB,O
156,what,PRON,O
156,happens,VERB,O
156,to,ADP,O
156,the,DET,O
156,worker,NOUN,BR
156,or,CCONJ,IR
156,uh,INTJ,IR
156,job,NOUN,O
156,market,NOUN,O
157,what,PRON,O
157,secretes,VERB,O
157,pathogens,NOUN,O
157,that,PRON,O
157,reduce,VERB,BR
157,no,DET,IR
157,wait,NOUN,IR
157,enhance,VERB,O
157,the,DET,O
157,hosts,NOUN,O
157,immune,ADJ,O
157,response,NOUN,O
158,who,PRON,BR
158,ended,VERB,IR
158,or,CCONJ,IR
158,rather,ADV,IR
158,what,PRON,O
158,is,AUX,O
158,the,DET,O
158,chinese,ADJ,O
158,name,NOUN,O
158,for,ADP,O
158,the,DET,O
158,yuan,NOUN,O
158,dynasty,NOUN,O
159,what,PRON,O
159,occurs,VERB,O
159,when,SCONJ,O
159,pauli,PROPN,BR
159,repulsion,NOUN,IR
159,no,DET,IR
159,electron,NOUN,O
159,clouds,NOUN,O
159,overlap,VERB,O
159,from,ADP,O
159,different,ADJ,O
159,atoms,NOUN,O
160,how,SCONJ,BR
160,did,AUX,IR
160,no,PRON,IR
160,who,PRON,O
160,included,VERB,O
160,1,NUM,O
160,as,ADP,O
160,the,DET,O
160,first,ADJ,O
160,prime,ADJ,O
160,number,NOUN,O
160,in,ADP,O
160,the,DET,O
160,mid,ADJ,O
160,19th,ADJ,BR
160,century,NOUN,IR
160,no,NOUN,IR
160,mid18th,NOUN,IR
161,what,PRON,BR
161,do,VERB,IR
161,or,CCONJ,IR
161,instead,ADV,IR
161,first,ADV,IR
161,where,SCONJ,O
161,do,AUX,O
161,platycenida,PROPN,O
161,live,VERB,O
162,what,DET,O
162,issue,NOUN,O
162,has,AUX,O
162,been,AUX,O
162,attacking,VERB,BR
162,or,CCONJ,IR
162,rather,ADV,IR
162,plaguing,VERB,O
162,the,DET,O
162,civil,ADJ,O
162,disobedience,NOUN,O
162,movement,NOUN,O
163,when,SCONJ,BR
163,was,AUX,IR
163,the,DET,IR
163,rule,NOUN,IR
163,of,ADP,IR
163,no,DET,IR
163,scratch,NOUN,IR
163,that,PRON,IR
163,who,PRON,O
163,had,VERB,O
163,no,DET,O
163,real,ADJ,O
163,military,ADJ,O
163,power,NOUN,O
163,during,ADP,O
163,the,DET,O
163,yuan,NOUN,O
164,along,ADP,BR
164,with,ADP,IR
164,no,PRON,IR
164,what,PRON,O
164,might,AUX,O
164,the,DET,O
164,fees,NOUN,O
164,to,PART,O
164,attend,VERB,O
164,an,DET,O
164,irish,ADJ,O
164,boarding,NOUN,O
164,school,NOUN,O
164,rise,NOUN,O
164,to,ADP,O
165,how,SCONJ,BR
165,is,AUX,IR
165,no,PRON,IR
165,what,PRON,O
165,is,AUX,O
165,another,DET,O
165,way,NOUN,O
165,to,PART,O
165,state,VERB,O
165,the,DET,O
165,condition,NOUN,O
165,that,SCONJ,O
165,infinitely,ADV,O
165,many,ADJ,O
165,rows,NOUN,O
165,can,AUX,O
165,exist,VERB,O
165,only,ADV,O
165,if,SCONJ,O
165,a,PRON,O
165,and,CCONJ,O
165,q,NOUN,O
165,are,AUX,O
165,coprime,ADV,O
166,where,SCONJ,BR
166,does,AUX,IR
166,no,ADV,IR
166,how,SCONJ,O
166,do,AUX,O
166,centripetal,ADJ,O
166,forces,NOUN,O
166,act,VERB,O
166,in,ADP,O
166,relation,NOUN,O
166,to,ADP,O
166,vectors,NOUN,O
166,of,ADP,O
166,velocity,NOUN,O
167,what,PRON,O
167,is,AUX,BR
167,i,PRON,IR
167,mean,VERB,IR
167,what,PRON,IR
167,did,AUX,O
167,the,DET,O
167,aser,PROPN,O
167,report,NOUN,O
167,show,VERB,O
167,about,ADP,O
167,how,SCONJ,O
167,people,NOUN,O
167,feel,VERB,O
167,about,ADP,O
167,private,ADJ,O
167,schools,NOUN,O
168,what,PRON,O
168,do,AUX,BR
168,vegetarians,NOUN,IR
168,incorporate,VERB,IR
168,into,ADP,IR
168,their,PRON,IR
168,own,ADJ,IR
168,tentacles,NOUN,IR
168,im,PRON,IR
168,sorry,VERB,IR
168,i,ADJ,IR
168,mean,PRON,IR
168,what,VERB,IR
168,do,PRON,IR
168,pleurobrachia,AUX,IR
168,incorporate,ADV,IR
169,despite,SCONJ,BR
169,periodic,ADJ,IR
169,repression,NOUN,IR
169,the,DET,O
169,brotherhood,NOUN,O
169,has,AUX,BR
169,become,VERB,IR
169,one,NUM,IR
169,of,ADP,IR
169,the,DET,IR
169,most,ADV,IR
169,influential,ADJ,IR
169,movements,NOUN,IR
169,in,ADP,IR
169,the,DET,IR
169,islamic,ADJ,IR
169,world,PROPN,IR
169,and,CCONJ,IR
169,the,DET,IR
169,brotherhood,NOUN,IR
169,was,AUX,O
169,the,DET,O
169,only,ADJ,O
169,opposition,NOUN,O
169,group,NOUN,O
169,outside,ADP,O
169,of,ADP,O
169,egypt,PROPN,O
169,able,ADJ,O
169,to,PART,O
169,do,VERB,O
169,what,PRON,O
169,during,ADP,O
169,elections,NOUN,O
170,what,PRON,O
170,protects,VERB,BR
170,eh,INTJ,IR
170,maybe,ADV,IR
170,what,PRON,IR
170,is,AUX,O
170,the,DET,O
170,main,ADJ,O
170,component,NOUN,O
170,of,ADP,O
170,the,DET,O
170,aboral,ADJ,O
170,organ,NOUN,O
172,what,DET,O
172,city,NOUN,BR
172,is,AUX,IR
172,close,ADJ,IR
172,to,ADP,IR
172,vistula,PROPN,IR
172,street,NOUN,IR
172,i,PRON,IR
172,mean,VERB,IR
172,park,NOUN,O
172,what,PRON,BR
172,park,NOUN,IR
172,it,PRON,IR
172,close,ADJ,IR
172,to,ADP,IR
172,it,PRON,IR
174,which,DET,O
174,languages,NOUN,O
174,used,VERB,BR
